servers,workload,cpu,energy,temperature,efficiency
2,51.29,100.0,272.0,67.06,63.7
2,50.62,100.0,272.0,67.14,63.56
2,49.86,100.0,272.0,67.02,63.54
2,48.95,100.0,272.0,67.1,63.36
2,48.13,100.0,272.0,67.06,63.27
2,47.02,100.0,272.0,67.18,63.04
2,46.04,100.0,272.0,67.43,62.74
2,45.12,100.0,272.0,67.38,62.62
2,44.17,100.0,272.0,67.47,62.41
2,43.22,100.0,272.0,67.37,62.3
2,42.14,100.0,272.0,67.42,62.07
2,41.17,100.0,272.0,67.44,61.88
2,40.17,100.0,272.0,67.51,61.63
2,39.31,100.0,272.0,67.38,61.53
2,38.22,100.0,272.0,67.27,61.36
2,37.02,100.0,272.0,67.37,61.02
2,35.73,100.0,272.0,67.42,60.66
2,34.64,100.0,272.0,67.55,60.29
2,33.63,100.0,272.0,67.59,59.99
2,32.26,100.0,272.0,67.45,59.65
2,31.09,100.0,272.0,67.51,59.23
2,29.91,100.0,272.0,67.33,58.92
2,28.67,100.0,272.0,67.24,58.5
2,27.47,100.0,272.0,67.31,57.96
2,26.27,100.0,272.0,67.28,57.43
2,25.35,100.0,272.0,67.39,56.91
2,24.24,100.0,272.0,67.29,56.38
2,23.2,100.0,272.0,67.32,55.76
2,22.12,100.0,272.0,67.34,55.07
2,21.21,100.0,272.0,67.34,54.44
2,20.26,100.0,272.0,67.4,53.68
2,19.23,98.69,271.61,67.46,53.04
2,18.22,96.59,270.66,67.37,52.6
2,17.32,95.22,269.49,67.44,52.12
2,16.29,93.25,267.97,67.32,52.54
2,15.5,90.61,265.96,67.28,53.03
2,14.8,87.11,263.3,67.16,53.71
2,14.15,84.02,260.24,67.14,54.26
2,13.35,80.13,256.63,67.1,54.97
2,12.62,76.94,252.79,67.13,55.51
2,11.75,72.91,248.5,66.98,56.3
2,11.02,69.11,243.94,66.81,56.79
2,10.51,65.58,239.22,66.85,56.27
2,10.11,63.12,234.71,66.82,55.94
2,10.0,59.74,230.09,66.65,55.57
2,10.0,58.19,225.93,66.69,55.33
2,10.0,57.05,222.26,66.65,55.2
2,10.0,55.72,218.93,66.6,55.04
2,10.0,54.58,215.91,66.51,54.94
2,10.04,54.09,213.36,66.57,54.83
2,10.0,52.33,210.78,66.6,54.57
2,10.0,52.32,208.72,66.54,54.6
2,10.1,52.19,207.04,66.62,54.54
2,10.28,52.59,205.81,66.48,54.68
2,10.34,52.34,204.75,66.27,54.77
2,10.66,52.2,203.86,66.15,54.82
2,10.74,52.06,203.11,65.99,54.89
2,11.05,52.54,202.65,65.96,54.98
2,11.71,53.83,202.67,65.9,55.2
2,12.36,55.02,203.04,65.94,55.34
2,12.82,57.74,204.16,65.93,55.73
2,13.39,59.64,205.62,65.95,56.22
2,13.76,61.71,207.41,66.05,56.78
2,14.42,63.44,209.36,65.98,57.71
2,15.11,65.93,211.66,66.02,58.62
2,15.96,68.31,214.22,65.99,59.65
2,16.49,71.52,217.24,66.03,59.88
2,17.22,74.43,220.52,65.97,59.84
2,17.95,76.94,223.89,66.05,59.74
2,18.71,80.07,227.53,66.05,59.55
2,19.36,83.76,231.55,65.99,59.18
2,20.1,86.7,235.65,65.82,59.04
2,20.96,90.09,239.95,65.75,58.81
2,21.66,93.75,244.49,65.79,58.33
2,22.46,98.21,249.45,65.72,57.8
2,23.12,100.0,253.96,65.65,57.67
2,23.9,100.0,257.57,65.56,57.96
2,24.41,100.0,260.46,65.48,58.14
2,25.15,100.0,262.76,65.42,58.45
2,25.89,100.0,264.61,65.43,58.71
2,26.44,100.0,266.09,65.52,58.84
2,27.05,100.0,267.27,65.55,59.05
2,27.58,100.0,268.22,65.45,59.29
2,28.31,100.0,268.97,65.56,59.5
2,28.62,100.0,269.58,65.58,59.58
2,29.25,100.0,270.06,65.44,59.89
2,29.97,100.0,270.45,65.4,60.17
2,30.26,100.0,270.76,65.28,60.33
2,30.55,100.0,271.01,65.35,60.38
2,31.1,100.0,271.21,65.46,60.5
2,31.48,100.0,271.37,65.45,60.62
2,31.84,100.0,271.49,65.55,60.68
2,32.05,100.0,271.59,65.68,60.66
2,32.23,100.0,271.68,65.68,60.71
2,32.39,100.0,271.74,65.66,60.78
2,32.51,100.0,271.79,65.68,60.8
2,32.63,100.0,271.83,65.73,60.8
2,32.76,100.0,271.87,65.67,60.88
2,32.82,100.0,271.89,65.56,60.96
2,32.8,100.0,271.91,65.6,60.93
2,32.73,100.0,271.93,65.57,60.93
2,32.62,100.0,271.95,65.72,60.8
2,32.32,100.0,271.96,65.74,60.7
2,31.99,100.0,271.97,65.77,60.57
2,31.79,100.0,271.97,65.75,60.52
2,31.41,100.0,271.98,65.85,60.34
2,31.1,100.0,271.98,65.82,60.25
2,30.82,100.0,271.99,65.85,60.14
2,30.39,100.0,271.99,65.85,59.98
2,29.97,100.0,271.99,65.77,59.88
2,29.41,100.0,271.99,65.7,59.71
2,28.89,100.0,271.99,65.69,59.52
2,28.23,100.0,272.0,65.9,59.13
2,27.71,100.0,272.0,65.99,58.85
2,27.01,100.0,272.0,66.25,58.39
2,26.3,100.0,272.0,66.27,58.05
2,25.66,100.0,272.0,66.29,57.73
2,25.0,100.0,272.0,66.39,57.33
2,24.01,100.0,272.0,66.4,56.79
2,23.35,100.0,272.0,66.47,56.37
2,22.65,100.0,272.0,66.59,55.86
2,22.03,100.0,272.0,66.7,55.39
2,21.27,100.0,272.0,66.7,54.86
2,20.5,100.0,272.0,66.63,54.33
2,19.74,100.0,272.0,66.38,53.87
2,19.02,99.27,271.78,66.28,53.46
2,18.34,97.71,271.14,66.35,53.1
2,17.22,95.33,269.91,66.39,52.73
2,16.31,92.82,268.17,66.32,53.22
2,15.45,89.83,265.89,66.23,53.79
2,14.56,86.2,262.97,66.55,54.24
2,13.9,82.3,259.46,66.32,55.06
2,13.17,79.77,255.9,66.37,55.47
2,12.65,76.76,252.15,66.25,56.07
2,12.09,73.58,248.19,66.33,56.57
2,11.49,70.31,244.05,66.42,57.09
2,11.04,66.85,239.69,66.38,56.73
2,10.61,64.16,235.4,66.26,56.43
2,10.0,62.14,231.36,66.32,56.11
2,10.0,60.36,227.6,66.27,55.89
2,10.0,58.37,223.99,66.09,55.72
2,10.0,57.19,220.75,66.13,55.53
2,10.0,56.09,217.83,66.11,55.39
2,10.0,54.19,214.92,66.2,55.06
2,10.0,53.57,212.41,66.02,55.09
2,10.0,53.3,210.32,65.96,55.08
2,10.0,52.42,208.38,65.86,55.02
2,10.0,52.11,206.74,65.86,54.98
2,10.0,51.63,205.28,65.92,54.87
2,10.0,50.6,203.8,66.02,54.67
2,10.0,51.46,202.88,65.92,54.85
2,10.0,51.04,202.02,65.72,54.91
2,10.0,50.35,201.12,65.63,54.87
2,10.0,50.59,200.47,65.38,55.05
2,10.03,50.92,200.05,65.27,55.17
2,10.08,50.99,199.74,65.15,55.25
2,10.46,50.74,199.41,65.15,55.22
2,10.43,51.65,199.43,65.09,55.38
2,10.51,52.33,199.64,65.12,55.45
2,10.68,52.2,199.77,65.17,55.41
2,10.91,53.42,200.24,65.05,55.65
2,11.14,54.82,201.04,65.03,55.85
2,11.6,55.16,201.78,64.91,55.97
2,12.04,55.96,202.61,64.84,56.13
2,12.56,57.39,203.71,64.77,56.37
2,13.03,58.42,204.89,64.57,56.64
2,13.64,60.26,206.39,64.62,57.37
2,14.43,62.11,208.15,64.49,58.52
2,15.01,64.67,210.32,64.48,59.36
2,15.51,66.73,212.67,64.38,60.05
2,16.24,69.26,215.32,64.32,60.98
2,17.07,72.38,218.37,64.42,61.14
2,17.82,75.8,221.84,64.53,60.88
2,18.65,79.12,225.6,64.45,60.76
2,19.51,82.89,229.75,64.72,60.31
2,20.17,85.98,233.99,64.71,59.98
2,20.78,90.13,238.63,64.58,59.46
2,21.29,94.43,243.64,64.4,58.86
2,22.05,97.59,248.59,64.35,58.53
2,22.81,100.0,253.27,64.34,58.31
2,23.51,100.0,257.01,64.24,58.58
2,24.25,100.0,260.01,64.27,58.81
2,24.93,100.0,262.41,64.16,59.11
2,25.61,100.0,264.33,64.22,59.31
2,26.46,100.0,265.86,64.35,59.56
2,27.11,100.0,267.09,64.35,59.8
2,27.61,100.0,268.07,64.46,59.9
2,28.26,100.0,268.86,64.59,60.06
2,28.87,100.0,269.49,64.73,60.19
2,29.42,100.0,269.99,64.72,60.39
2,30.03,100.0,270.39,64.66,60.63
2,30.52,100.0,270.71,64.59,60.84
2,30.88,100.0,270.97,64.57,60.96
2,31.3,100.0,271.18,64.55,61.11
2,31.57,100.0,271.34,64.45,61.26
2,32.02,100.0,271.47,64.47,61.38
2,32.22,100.0,271.58,64.38,61.5
2,32.43,100.0,271.66,64.14,61.7
2,32.53,100.0,271.73,64.12,61.74
2,33.03,100.0,271.78,64.15,61.88
2,33.18,100.0,271.83,64.19,61.9
2,33.11,100.0,271.86,64.35,61.78
2,33.26,100.0,271.89,64.39,61.8
2,33.25,100.0,271.91,64.48,61.74
2,33.32,100.0,271.93,64.5,61.75
2,33.13,100.0,271.94,64.62,61.62
2,32.88,100.0,271.95,64.51,61.61
2,32.69,100.0,271.96,64.5,61.55
2,32.3,100.0,271.97,64.5,61.44
2,32.04,100.0,271.98,64.45,61.38
2,31.79,100.0,271.98,64.24,61.43
2,31.41,100.0,271.99,64.34,61.24
2,30.82,100.0,271.99,64.39,61.01
2,30.29,100.0,271.99,64.46,60.78
2,29.8,100.0,271.99,64.6,60.52
2,29.36,100.0,271.99,64.43,60.45
2,28.84,100.0,272.0,64.38,60.28
2,28.36,100.0,272.0,64.35,60.11
2,27.67,100.0,272.0,64.21,59.91
2,27.15,100.0,272.0,64.09,59.75
2,26.55,100.0,272.0,64.12,59.46
2,26.0,100.0,272.0,64.2,59.15
2,25.48,100.0,272.0,64.18,58.9
2,25.02,100.0,272.0,64.25,58.63
2,24.47,100.0,272.0,64.11,58.42
2,24.03,100.0,272.0,64.39,58.0
2,23.55,100.0,272.0,64.47,57.68
2,23.08,100.0,272.0,64.47,57.4
2,22.72,100.0,272.0,64.5,57.16
2,22.3,100.0,272.0,64.51,56.88
2,21.95,100.0,272.0,64.45,56.68
2,21.48,100.0,272.0,64.5,56.33
2,21.05,100.0,272.0,64.52,56.01
2,20.54,100.0,272.0,64.49,55.64
2,19.99,100.0,272.0,64.4,55.27
2,19.78,99.63,271.89,64.4,55.17
2,19.4,98.95,271.6,64.49,54.93
2,19.08,98.45,271.21,64.4,54.81
2,18.78,97.51,270.62,64.39,54.76
2,18.57,95.96,269.69,64.43,54.87
2,18.31,94.31,268.44,64.32,55.06
2,18.39,93.95,267.34,64.25,55.32
2,18.4,93.16,266.22,64.27,55.53
2,18.3,93.53,265.43,64.19,55.47
2,18.23,93.2,264.71,64.21,55.5
2,18.39,92.38,263.88,64.13,55.89
2,18.33,91.8,263.04,64.18,55.96
2,18.48,93.17,262.79,64.17,55.89
2,18.55,93.41,262.65,64.19,55.9
2,18.81,93.61,262.6,64.25,56.07
2,19.05,94.61,262.86,64.35,56.03
2,19.32,94.69,263.1,64.14,56.35
2,19.64,94.9,263.35,64.18,56.54
2,20.05,95.76,263.81,64.11,56.73
2,20.35,96.19,264.3,63.94,56.96
2,20.83,97.62,265.13,63.92,57.02
2,21.22,98.55,266.07,63.83,57.14
2,22.01,100.0,267.25,63.97,57.28
2,22.61,100.0,268.2,63.88,57.67
2,23.13,100.0,268.96,64.01,57.87
2,23.94,100.0,269.57,64.16,58.22
2,24.65,100.0,270.06,64.1,58.62
2,25.45,100.0,270.45,63.95,59.1
2,26.24,100.0,270.76,63.9,59.5
2,26.97,100.0,271.0,63.88,59.84
2,27.94,100.0,271.2,63.93,60.22
2,28.91,100.0,271.36,63.87,60.64
2,29.99,100.0,271.49,63.92,61.01
2,31.13,100.0,271.59,63.94,61.4
2,32.27,100.0,271.67,63.92,61.79
2,33.29,100.0,271.74,63.93,62.09
2,34.27,100.0,271.79,63.95,62.36
2,35.22,100.0,271.83,64.05,62.56
2,36.2,100.0,271.87,63.92,62.89
2,37.46,100.0,271.89,63.84,63.24
2,38.92,100.0,271.91,63.83,63.58
2,40.33,100.0,271.93,63.91,63.83
2,41.72,100.0,271.95,64.03,64.03
2,42.95,100.0,271.96,64.32,64.08
2,44.25,100.0,271.96,64.35,64.29
2,45.63,100.0,271.97,64.39,64.5
2,46.82,100.0,271.98,64.18,64.81
2,48.19,100.0,271.98,63.94,65.16
2,49.7,100.0,271.99,63.98,65.34
2,51.19,100.0,271.99,64.11,65.45
2,52.63,100.0,271.99,64.13,65.62
2,53.9,100.0,271.99,64.15,65.76
2,55.09,100.0,271.99,64.1,65.92
2,56.39,100.0,272.0,64.09,66.07
2,57.54,100.0,272.0,64.26,66.09
2,58.64,100.0,272.0,64.29,66.18
2,59.77,100.0,272.0,64.49,66.17
2,60.86,100.0,272.0,64.58,66.21
2,62.04,100.0,272.0,64.48,66.38
2,63.13,100.0,272.0,64.4,66.52
2,64.24,100.0,272.0,64.24,66.7
2,65.33,100.0,272.0,64.23,66.8
2,66.25,100.0,272.0,64.35,66.8
2,67.29,100.0,272.0,64.38,66.86
2,68.27,100.0,272.0,64.35,66.95
2,69.19,100.0,272.0,64.41,66.97
2,69.82,100.0,272.0,64.44,67.0
2,70.8,100.0,272.0,64.27,67.17
2,71.74,100.0,272.0,64.43,67.13
2,72.33,100.0,272.0,64.29,67.26
2,73.19,100.0,272.0,64.3,67.31
2,73.7,100.0,272.0,64.15,67.43
2,74.18,100.0,272.0,64.29,67.37
2,74.64,100.0,272.0,64.39,67.34
2,75.05,100.0,272.0,64.4,67.36
2,75.28,100.0,272.0,64.48,67.32
2,75.76,100.0,272.0,64.51,67.33
2,76.17,100.0,272.0,64.46,67.39
2,76.53,100.0,272.0,64.42,67.43
2,76.76,100.0,272.0,64.32,67.51
2,77.19,100.0,272.0,64.33,67.53
2,77.42,100.0,272.0,64.33,67.54
2,77.4,100.0,272.0,64.38,67.51
2,77.53,100.0,272.0,64.28,67.58
2,77.7,100.0,272.0,64.34,67.55
2,77.87,100.0,272.0,64.44,67.5
2,77.81,100.0,272.0,64.2,67.64
2,77.75,100.0,272.0,64.18,67.65
2,77.62,100.0,272.0,64.11,67.68
2,77.37,100.0,272.0,64.02,67.72
2,77.34,100.0,272.0,63.94,67.77
2,77.07,100.0,272.0,64.22,67.59
2,76.86,100.0,272.0,64.35,67.49
2,76.49,100.0,272.0,64.37,67.46
2,75.93,100.0,272.0,64.5,67.35
2,75.37,100.0,272.0,64.51,67.31
2,75.03,100.0,272.0,64.59,67.25
2,74.56,100.0,272.0,64.6,67.21
2,74.14,100.0,272.0,64.49,67.25
2,73.84,100.0,272.0,64.61,67.16
2,73.27,100.0,272.0,64.34,67.29
2,72.96,100.0,272.0,64.36,67.26
2,72.48,100.0,272.0,64.45,67.17
2,72.01,100.0,272.0,64.43,67.15
2,71.71,100.0,272.0,64.38,67.16
2,71.28,100.0,272.0,64.36,67.14
2,71.0,100.0,272.0,64.49,67.05
2,70.48,100.0,272.0,64.7,66.89
2,70.12,100.0,272.0,64.63,66.91
2,69.8,100.0,272.0,64.7,66.84
2,69.53,100.0,272.0,64.9,66.71
2,69.14,100.0,272.0,64.91,66.67
2,68.8,100.0,272.0,64.93,66.64
2,68.67,100.0,272.0,64.99,66.59
2,68.54,100.0,272.0,64.99,66.58
2,68.32,100.0,272.0,65.04,66.53
2,68.28,100.0,272.0,65.13,66.48
2,68.24,100.0,272.0,65.12,66.48
2,68.17,100.0,272.0,65.07,66.51
2,68.1,100.0,272.0,65.16,66.45
2,68.01,100.0,272.0,65.2,66.41
2,68.11,100.0,272.0,65.19,66.43
2,68.24,100.0,272.0,65.28,66.39
2,68.67,100.0,272.0,65.23,66.45
2,68.98,100.0,272.0,65.35,66.4
2,69.2,100.0,272.0,65.22,66.49
2,69.6,100.0,272.0,65.26,66.49
2,69.86,100.0,272.0,65.22,66.54
2,70.3,100.0,272.0,65.1,66.64
2,70.78,100.0,272.0,65.09,66.68
2,71.41,100.0,272.0,65.17,66.67
2,71.77,100.0,272.0,65.29,66.62
2,72.31,100.0,272.0,65.42,66.58
2,72.94,100.0,272.0,65.35,66.66
2,73.88,100.0,272.0,65.32,66.74
2,74.59,100.0,272.0,65.45,66.7
2,75.48,100.0,272.0,65.49,66.73
2,76.33,100.0,272.0,65.47,66.79
2,77.27,100.0,272.0,65.38,66.9
2,77.91,100.0,272.0,65.33,66.96
2,78.71,100.0,272.0,65.26,67.05
2,79.53,100.0,272.0,65.27,67.09
2,80.38,100.0,272.0,65.39,67.06
2,81.35,100.0,272.0,65.38,67.12
2,82.41,100.0,272.0,65.38,67.17
2,83.2,100.0,272.0,65.33,67.24
2,84.3,100.0,272.0,65.4,67.25
2,85.24,100.0,272.0,65.4,67.3
2,86.18,100.0,272.0,65.29,67.4
2,87.11,100.0,272.0,65.11,67.55
2,88.22,100.0,272.0,65.11,67.6
2,89.24,100.0,272.0,65.16,67.62
2,90.12,100.0,272.0,65.01,67.74
2,90.87,100.0,272.0,64.94,67.81
2,91.69,100.0,272.0,65.0,67.81
2,92.55,100.0,272.0,64.89,67.91
2,93.3,100.0,272.0,64.86,67.96
2,94.21,100.0,272.0,64.98,67.92
2,94.75,100.0,272.0,65.04,67.9
2,95.56,100.0,272.0,65.12,67.89
2,96.47,100.0,272.0,65.18,67.88
2,97.12,100.0,272.0,65.2,67.9
2,97.86,100.0,272.0,65.09,67.99
2,98.45,100.0,272.0,64.98,68.08
2,99.19,100.0,272.0,65.03,68.07
2,99.57,100.0,272.0,65.03,68.09
2,100.0,100.0,272.0,65.0,68.12
2,100.0,100.0,272.0,64.98,68.13
2,100.0,100.0,272.0,64.92,68.16
2,100.0,100.0,272.0,64.86,68.2
2,100.0,100.0,272.0,64.81,68.23
2,100.0,100.0,272.0,64.88,68.19
2,100.0,100.0,272.0,65.02,68.11
2,100.0,100.0,272.0,64.86,68.2
2,100.0,100.0,272.0,64.92,68.16
2,100.0,100.0,272.0,64.86,68.2
2,100.0,100.0,272.0,64.86,68.2
2,100.0,100.0,272.0,64.96,68.14
2,100.0,100.0,272.0,65.04,68.09
2,100.0,100.0,272.0,64.97,68.13
2,100.0,100.0,272.0,64.76,68.26
2,100.0,100.0,272.0,64.74,68.27
2,100.0,100.0,272.0,64.62,68.34
2,100.0,100.0,272.0,64.81,68.23
2,99.86,100.0,272.0,64.81,68.22
2,99.53,100.0,272.0,64.88,68.18
2,99.33,100.0,272.0,65.0,68.1
2,99.09,100.0,272.0,65.0,68.09
2,98.84,100.0,272.0,65.15,67.99
2,98.36,100.0,272.0,65.09,68.01
2,97.98,100.0,272.0,65.21,67.92
2,97.56,100.0,272.0,65.23,67.89
2,96.94,100.0,272.0,65.16,67.92
2,96.28,100.0,272.0,65.17,67.89
2,95.81,100.0,272.0,65.3,67.79
2,95.32,100.0,272.0,65.24,67.81
2,94.45,100.0,272.0,65.08,67.87
2,93.84,100.0,272.0,65.21,67.77
2,93.17,100.0,272.0,65.27,67.71
2,92.41,100.0,272.0,65.19,67.73
2,91.69,100.0,272.0,65.29,67.64
2,90.97,100.0,272.0,65.38,67.55
2,90.3,100.0,272.0,65.28,67.59
2,89.56,100.0,272.0,65.2,67.61
2,88.82,100.0,272.0,65.25,67.54
2,88.28,100.0,272.0,65.26,67.52
2,87.68,100.0,272.0,65.22,67.51
2,86.9,100.0,272.0,65.29,67.43
2,86.14,100.0,272.0,65.2,67.46
2,85.28,100.0,272.0,65.29,67.36
2,84.65,100.0,272.0,65.32,67.31
2,84.02,100.0,272.0,65.31,67.29
2,83.43,100.0,272.0,65.39,67.22
2,82.61,100.0,272.0,65.5,67.11
2,82.01,100.0,272.0,65.4,67.14
2,81.44,100.0,272.0,65.47,67.07
2,80.88,100.0,272.0,65.26,67.17
2,80.33,100.0,272.0,65.23,67.16
2,79.72,100.0,272.0,65.08,67.21
2,79.19,100.0,272.0,65.03,67.21
2,78.61,100.0,272.0,64.95,67.23
2,78.22,100.0,272.0,65.06,67.14
2,77.84,100.0,272.0,64.95,67.19
2,77.61,100.0,272.0,65.06,67.11
2,77.26,100.0,272.0,65.12,67.06
2,77.15,100.0,272.0,65.09,67.07
2,76.97,100.0,272.0,65.26,66.96
2,76.77,100.0,272.0,65.15,67.01
2,76.72,100.0,272.0,65.06,67.06
2,76.68,100.0,272.0,65.31,66.91
2,76.81,100.0,272.0,65.25,66.95
2,77.04,100.0,272.0,65.3,66.93
2,77.32,100.0,272.0,65.27,66.97
2,77.7,100.0,272.0,65.37,66.93
2,77.83,100.0,272.0,65.31,66.98
2,77.97,100.0,272.0,65.4,66.92
2,78.28,100.0,272.0,65.28,67.02
2,78.58,100.0,272.0,65.22,67.07
2,79.01,100.0,272.0,65.09,67.17
2,79.31,100.0,272.0,65.14,67.15
2,79.65,100.0,272.0,65.28,67.09
2,80.23,100.0,272.0,65.16,67.19
2,80.9,100.0,272.0,65.15,67.23
2,81.5,100.0,272.0,65.24,67.21
2,81.87,100.0,272.0,65.35,67.16
2,82.53,100.0,272.0,65.26,67.25
2,83.09,100.0,272.0,65.31,67.25
2,83.68,100.0,272.0,65.35,67.25
2,84.28,100.0,272.0,65.18,67.38
2,84.98,100.0,272.0,65.21,67.39
2,85.75,100.0,272.0,65.18,67.45
2,86.34,100.0,272.0,65.07,67.54
2,87.13,100.0,272.0,65.08,67.57
2,87.8,100.0,272.0,64.92,67.7
2,88.41,100.0,272.0,64.85,67.77
2,89.02,100.0,272.0,64.75,67.85
2,89.72,100.0,272.0,64.86,67.82
2,90.3,100.0,272.0,64.79,67.88
2,90.92,100.0,272.0,64.95,67.81
2,91.56,100.0,272.0,65.14,67.72
2,92.13,100.0,272.0,65.34,67.62
2,92.85,100.0,272.0,65.39,67.62
2,93.39,100.0,272.0,65.44,67.61
2,94.02,100.0,272.0,65.36,67.69
2,94.57,100.0,272.0,65.32,67.73
2,95.11,100.0,272.0,65.36,67.73
2,95.53,100.0,272.0,65.39,67.73
2,95.75,100.0,272.0,65.38,67.74
2,96.15,100.0,272.0,65.39,67.75
2,96.62,100.0,272.0,65.15,67.91
2,97.03,100.0,272.0,65.13,67.93
2,97.4,100.0,272.0,65.38,67.8
2,97.71,100.0,272.0,65.5,67.74
2,98.05,100.0,272.0,65.54,67.72
2,98.19,100.0,272.0,65.63,67.68
2,98.17,100.0,272.0,65.61,67.69
2,98.13,100.0,272.0,65.39,67.82
2,97.96,100.0,272.0,65.37,67.82
2,98.07,100.0,272.0,65.43,67.79
2,98.24,100.0,272.0,65.7,67.64
2,98.08,100.0,272.0,65.82,67.56
2,97.96,100.0,272.0,65.79,67.57
2,97.7,100.0,272.0,65.79,67.56
2,97.54,100.0,272.0,65.72,67.6
2,97.22,100.0,272.0,65.68,67.62
2,96.69,100.0,272.0,65.7,67.58
2,96.4,100.0,272.0,65.66,67.59
2,95.82,100.0,272.0,65.61,67.61
2,95.18,100.0,272.0,65.72,67.51
2,94.63,100.0,272.0,65.76,67.47
2,93.98,100.0,272.0,65.71,67.48
2,93.49,100.0,272.0,65.81,67.4
2,92.99,100.0,272.0,66.07,67.22
2,92.3,100.0,272.0,66.12,67.16
2,91.44,100.0,272.0,65.94,67.24
2,90.45,100.0,272.0,65.99,67.17
2,89.72,100.0,272.0,66.07,67.09
2,88.89,100.0,272.0,66.05,67.07
2,88.05,100.0,272.0,66.02,67.05
2,87.23,100.0,272.0,65.86,67.11
2,86.29,100.0,272.0,65.7,67.16
2,85.3,100.0,272.0,65.91,66.99
2,84.43,100.0,272.0,65.84,66.99
2,83.55,100.0,272.0,65.87,66.93
2,82.65,100.0,272.0,65.89,66.88
2,81.79,100.0,272.0,65.97,66.79
2,80.74,100.0,272.0,65.78,66.85
2,79.86,100.0,272.0,65.87,66.75
2,78.92,100.0,272.0,65.85,66.71
2,78.16,100.0,272.0,65.96,66.6
2,77.19,100.0,272.0,66.09,66.47
2,76.16,100.0,272.0,66.41,66.22
2,75.16,100.0,272.0,66.35,66.19
2,74.36,100.0,272.0,66.3,66.18
2,73.35,100.0,272.0,66.32,66.11
2,72.7,100.0,272.0,66.43,66.0
2,72.0,100.0,272.0,66.55,65.88
2,71.15,100.0,272.0,66.48,65.87
2,70.42,100.0,272.0,66.57,65.76
2,69.81,100.0,272.0,66.53,65.75
2,69.09,100.0,272.0,66.44,65.75
2,68.44,100.0,272.0,66.42,65.72
2,67.69,100.0,272.0,66.36,65.7
2,67.31,100.0,272.0,66.48,65.6
2,66.85,100.0,272.0,66.59,65.5
2,66.59,100.0,272.0,66.52,65.52
